RECORD_NBR,PAY_YEAR,LAST_NAME,FIRST_NAME,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,MOU,MOU_TITLE,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,REGULAR_PAY
40556.84339174795,2017.0,15785.202377622898,7646.806416656361,55.78376034637143,31.72615396344255,1015.7803126626036,1005.4365828492204,2.7755575615628914e-17,1.0,45.742120650336446,22.560487113995766,6653.793272332404,1742.4254591162496,64396.80155044543,19173.930256481137,7787.132691734991,1.0,5.0,55386.09739459403
41976.30103606721,2017.0,16315.007158618082,7914.102675512377,57.52092271555854,32.6884864107841,1053.1214210481257,1035.841827463209,2.7755575615628914e-17,1.0,47.2925022862105,23.50712654365683,7770.190725480551,2155.3694544976383,67953.65492717897,20339.509107773585,8197.93151262164,1.0,5.0,58151.72966462392
41675.6206416614,2017.0,16204.618837259692,7857.403248627546,57.151615638199694,32.481197259022466,1044.691718812427,1029.2604577026818,2.7755575615628914e-17,1.0,46.97126519144131,23.305251334121284,7549.420935536645,2067.8594429458394,67131.99513382686,20089.93846677074,8109.5887650695,1.0,5.0,57564.82203122541
42197.31231425788,2017.0,16388.871067412987,7954.073893469802,57.782819073112975,32.82886210454141,1058.4802801198193,1040.3721828415446,2.7755575615628914e-17,1.0,47.53391614062718,23.648753156539595,7932.740322533585,2218.5676169515627,68405.4088834343,20512.736578356682,8263.23217794732,1.0,6.0,58561.70040850669
42503.48896000697,2017.0,16507.998828502896,8014.535729021578,58.17471700103046,33.04732269232419,1066.8808750832443,1047.2106634374538,2.7755575615628914e-17,1.0,47.88077274322958,23.861193294790414,8191.515446140112,2310.642038426889,69185.67932161057,20786.641801000635,8355.944715591295,1.0,6.0,59225.726086627525
42090.67675830913,2017.0,16356.610473871315,7937.009854689399,57.6718215496795,32.76826978312697,1056.405286698058,1038.2134665386764,2.7755575615628914e-17,1.0,47.43460475156419,23.586847786680256,7864.8486807828285,2192.756898216127,68238.22569907595,20436.69728050626,8232.937642096611,1.0,6.0,58389.873781419454
42501.81132692509,2017.0,16516.333352311605,8015.9353733085845,58.18619337380751,33.05103401874626,1066.9249717476378,1047.2858363996418,2.7755575615628914e-17,1.0,47.88287985411069,23.865245481553853,8204.440677197219,2313.1181444496124,69218.95961646843,20789.108430613098,8354.011176093352,1.0,6.0,59225.25877990788
42016.36955680458,2017.0,16335.866535629519,7922.778082857649,57.57455860442635,32.717541656802084,1054.2579976730292,1036.7696444865496,2.7755575615628914e-17,1.0,47.33544161919018,23.53945010362659,7808.697431414545,2170.1640872130324,68066.68232374862,20373.278426475572,8212.986801164367,1.0,5.0,58239.984225234104
40518.10243302765,2017.0,15762.766592685079,7636.0892229727015,55.709153970064925,31.688114036002297,1014.2189902345054,1004.0652044134785,2.7755575615628914e-17,1.0,45.68024177912177,22.52355511837218,6605.471235538661,1724.856743028392,64295.98704022443,19120.833337614647,7768.657415756023,1.0,5.0,55300.57235300605
41837.8293906917,2017.0,16255.226969696881,7886.778059297901,57.34011576048077,32.58677317236918,1049.4074516481853,1032.6401517973825,2.7755575615628914e-17,1.0,47.138770903582135,23.407484783197383,7656.461649091081,2114.2532071087276,67574.80919215886,20224.109221685998,8158.385951081803,1.0,5.0,57862.97409219648
